Entity,CodeYear,Population (historical estimates),ROUND GDP,GDP/POPULATION,EDU Exp. Per Person Absolute
Colombia,COL2006,42772912,161792958905,3783,148
Colombia,COL2007,43306592,206229540926,4762,194
Colombia,COL2008,43815316,242504150473,5535,218
Colombia,COL2009,44313916,232468663110,5246,251
Colombia,COL2010,44816104,286498534095,6393,309
Colombia,COL2011,45308896,334966134805,7393,330
Colombia,COL2012,45782420,370691143018,8097,354
Colombia,COL2013,46237928,382093697078,8264,403
Colombia,COL2014,46677944,381240864422,8167,378
Colombia,COL2015,47119728,293492370193,6229,278
Colombia,COL2016,47625960,282720100286,5936,266
Colombia,COL2017,48351668,311866875157,6450,293
Colombia,COL2018,49276968,334198218098,6782,302
Colombia,COL2019,50187404,323031701193,6437,290
Colombia,COL2020,50930656,270348342541,5308,280
Comoros,COM2002,559053,425964681,762,17
Comoros,COM2008,629476,915659108,1455,64
Comoros,COM2011,670081,1023086274,1527,43
Comoros,COM2012,684564,1015843491,1484,41
Comoros,COM2013,699397,1116224107,1596,38
Comoros,COM2014,714617,1149587661,1609,44
Comoros,COM2015,730221,966029601,1323,34
Comoros,COM2020,806168,1225039197,1520,36
Comoros,COM2021,821632,1296089480,1577,36
Costa Rica,CRI2021,5153959,64960725734,12604,792
Cote d'Ivoire,CIV2000,16799664,16577533892,987,24
Cote d'Ivoire,CIV2001,17245470,16810537044,975,24
Cote d'Ivoire,CIV2002,17683904,18054383321,1021,29
Cote d'Ivoire,CIV2003,18116450,21251754340,1173,34
Cote d'Ivoire,CIV2004,18544900,23510575681,1268,37
Cote d'Ivoire,CIV2005,18970216,24036918703,1267,37
Cote d'Ivoire,CIV2006,19394062,25281413263,1304,37
Cote d'Ivoire,CIV2007,19817700,28760090953,1451,44
Cote d'Ivoire,CIV2008,20244452,34078240293,1683,52
Cote d'Ivoire,CIV2009,20677762,33886813250,1639,52
Cote d'Ivoire,CIV2010,21120040,34936307980,1654,54
Cote d'Ivoire,CIV2011,21562916,36693710801,1702,49
Cote d'Ivoire,CIV2012,22010708,36302302877,1649,57
Cote d'Ivoire,CIV2013,22469272,42760235485,1903,66
Cote d'Ivoire,CIV2014,22995554,48843005614,2124,70
Cote d'Ivoire,CIV2015,23596738,45815005169,1942,68
Cote d'Ivoire,CIV2016,24213620,48407761037,1999,79
Cote d'Ivoire,CIV2017,24848024,52512343997,2113,79
Cote d'Ivoire,CIV2018,25493990,58522477787,2296,74
Cote d'Ivoire,CIV2019,26147544,60382894697,2309,79
Cote d'Ivoire,CIV2020,26811792,63027852805,2351,89
Cote d'Ivoire,CIV2021,27478250,72794636654,2649,89
Croatia,HRV2002,4482874,26757989561,5969,228
Croatia,HRV2003,4461141,35256066456,7903,306
Croatia,HRV2004,4443351,41855195585,9420,360
Croatia,HRV2005,4429687,45025679590,10165,546
Croatia,HRV2006,4417562,49601653625,11228,562
Croatia,HRV2007,4405542,59320099745,13465,536
Croatia,HRV2008,4393666,68526332324,15597,669
Croatia,HRV2009,4382142,62093280554,14170,622
Croatia,HRV2010,4368680,58836405999,13468,569
Croatia,HRV2011,4351838,62772620899,14424,595
Croatia,HRV2012,4331592,57411354938,13254,692
Croatia,HRV2013,4308854,59589170668,13829,628
Croatia,HRV2014,4283968,59489433515,13887,719
Croatia,HRV2015,4254821,51011170112,11989,596
Croatia,HRV2016,4223748,52740059263,12487,611
Croatia,HRV2017,4192468,56322449844,13434,522
Croatia,HRV2018,4160488,61861145806,14869,587
Croatia,HRV2019,4129749,61867157679,14981,592
Croatia,HRV2020,4096872,58221300898,14211,630
Croatia,HRV2021,4060139,69602166351,17143,892
Cuba,CUB2012,11309292,73141000000,6467,747
Cuba,CUB2013,11321583,77148000000,6814,727
Cuba,CUB2014,11332030,80656100000,7118,684
Cuba,CUB2015,11339888,87132800000,7684,689
Cuba,CUB2016,11342012,91370407864,8056,726
Cuba,CUB2019,11316699,103427600000,9139,827
Curacao,CUW2012,163960,3012836257,18375,1157
Curacao,CUW2013,166148,3033568603,18258,932
Curacao,CUW2015,169588,3058779218,18037,1328
Curacao,CUW2016,170752,3024690168,17714,1281
Curacao,CUW2020,189298,2534327598,13388,1058
Curacao,CUW2021,190348,2739608133,14393,1053
Cyprus,CYP2000,948238,9985844486,10531,525
Cyprus,CYP2001,964838,10397897086,10777,551
Cyprus,CYP2002,982202,11420227885,11627,649
Cyprus,CYP2003,1000355,14547325028,14542,970
Cyprus,CYP2004,1018688,17320552500,17003,1040
Cyprus,CYP2005,1037070,18433411267,17775,1117
Cyprus,CYP2006,1055445,20072786351,19018,1204
Cyprus,CYP2007,1073875,23968764030,22320,1402
Cyprus,CYP2008,1092402,27844698989,25489,1714
Cyprus,CYP2009,1110979,26048249357,23446,1689
Cyprus,CYP2010,1129693,25799940416,22838,1490
Cyprus,CYP2011,1145090,27641551807,24139,1574
Cyprus,CYP2012,1156556,25047433100,21657,1277
Cyprus,CYP2013,1166972,23959708956,20532,1328
Cyprus,CYP2014,1176997,23225912185,19733,1267
Cyprus,CYP2015,1187286,19909269064,16769,1057
Cyprus,CYP2016,1197889,21046452116,17570,1075
Cyprus,CYP2017,1208527,22946583375,18987,1082
Cyprus,CYP2018,1218834,25597301191,21001,1055
Cyprus,CYP2019,1228840,25947020102,21115,1101
Cyprus,CYP2020,1237540,25227189745,20385,1159
Cyprus,CYP2021,1244193,29482912835,23696,1299
Czechia,CZE2000,10234712,61828166496,6041,220
Czechia,CZE2001,10230273,67808032980,6628,247
Czechia,CZE2002,10238170,82196001051,8028,318
Czechia,CZE2003,10248039,100090467581,9767,402
Czechia,CZE2004,10261003,119814434354,11677,466
Czechia,CZE2005,10280122,137143471328,13341,516
Czechia,CZE2006,10304822,156264095665,15164,636
Czechia,CZE2007,10337831,190183800884,18397,708
Czechia,CZE2008,10378586,236816485763,22818,850
Czechia,CZE2009,10421515,207434296805,19904,825
Czechia,CZE2010,10464750,209069940963,19978,806
Czechia,CZE2011,10496379,229562733399,21871,928
Czechia,CZE2012,10511065,208857719321,19870,839
Czechia,CZE2013,10514547,211685616593,20133,815
Czechia,CZE2014,10517178,209358834156,19906,789
Czechia,CZE2015,10523801,188033050460,17867,1028
Czechia,CZE2016,10527584,196272068576,18644,1035
Czechia,CZE2017,10531315,218628940952,20760,790
Czechia,CZE2018,10534598,249000540729,23636,1008
Czechia,CZE2019,10536876,252548179965,23968,1089
Czechia,CZE2020,10530951,245974558654,23357,1103
Czechia,CZE2021,10510748,281791218507,26810,1354
Denmark,DNK2000,5340662,164158739098,30738,2485
Denmark,DNK2001,5360753,164791442543,30740,2525
Denmark,DNK2002,5378700,178635163717,33212,2728
Denmark,DNK2003,5396355,218096033517,40415,3283
Denmark,DNK2004,5415583,251373002954,46417,3810
Denmark,DNK2005,5436314,264467336457,48648,3933
Denmark,DNK2006,5457863,282884947703,51831,4006
Denmark,DNK2007,5479722,319423424509,58292,4439
Denmark,DNK2008,5502752,353361038818,64215,4801
Denmark,DNK2009,5526455,321241303699,58128,4911
Denmark,DNK2010,5550850,321995279402,58008,4965
Denmark,DNK2011,5576016,344003137611,61693,5235
Denmark,DNK2012,5600955,327148943812,58409,4228
Denmark,DNK2013,5625393,343584391648,61077,5188
Denmark,DNK2014,5650654,352993631618,62470,4769
Denmark,DNK2015,5677795,302673070847,53308,3737
Denmark,DNK2016,5706856,313115929314,54867,4220
Denmark,DNK2017,5737286,332121063806,57888,4119
Denmark,DNK2018,5766689,356841216410,61880,4515
Denmark,DNK2019,5795879,346498737962,59784,4337
Denmark,DNK2020,5825638,354762748339,60897,4500
Denmark,DNK2021,5854246,405687998853,69298,4109
Djibouti,DJI2000,742046,551230862,743,72
Djibouti,DJI2001,765496,572417441,748,58
Djibouti,DJI2002,789140,591122040,749,63
Djibouti,DJI2003,806412,622044666,771,69
Djibouti,DJI2004,818380,666072102,814,75
Djibouti,DJI2005,830863,708633195,853,71
Djibouti,DJI2006,846957,768873684,908,75
Djibouti,DJI2007,865202,847918929,980,82
Djibouti,DJI2010,919206,1128611700,1228,55
Djibouti,DJI2012,954311,1353632942,1418,90
Djibouti,DJI2013,971761,2042817163,2102,98
Djibouti,DJI2014,989091,2214679081,2239,98
Djibouti,DJI2015,1006266,2424391785,2409,87
Djibouti,DJI2016,1023269,2604955229,2546,100
Djibouti,DJI2017,1040242,2762581334,2656,99
Djibouti,DJI2018,1057204,2913466732,2756,103
Dominica,DMA2015,70027,540737037,7722,263
Dominica,DMA2016,70098,576229630,8220,396
Dominica,DMA2017,70422,521551852,7406,386
Dominica,DMA2018,70840,554770370,7831,379
Dominica,DMA2019,71446,611537037,8559,474
Dominica,DMA2020,72011,504214815,7002,329
Dominica,DMA2021,72435,555266667,7666,398
Dominican Republic,DOM2000,8540790,24305780629,2846,54
Dominican Republic,DOM2001,8669038,25601823688,2953,58
Dominican Republic,DOM2002,8795104,27137440786,3086,59
Dominican Republic,DOM2003,8919857,21403167848,2399,44
Dominican Republic,DOM2007,9402209,43965458509,4676,96
Dominican Republic,DOM2013,10157054,62682159338,6171,224
Dominican Republic,DOM2014,10282116,67179955677,6534,237
Dominican Republic,DOM2015,10405832,71164826837,6839,246
Dominican Republic,DOM2016,10527589,75704647878,7191,277
Dominican Republic,DOM2017,10647247,79998046306,7513,295
Dominican Republic,DOM2018,10765532,85555390139,7947,311
Dominican Republic,DOM2019,10881886,88941372558,8173,330
Dominican Republic,DOM2020,10999668,78844656298,7168,324
Dominican Republic,DOM2021,11117873,94243425938,8477,318
Ecuador,ECU2000,12626511,17539454727,1389,16
Ecuador,ECU2009,14742768,60094978000,4076,177
Ecuador,ECU2010,14989581,68151329000,4547,205
Ecuador,ECU2011,15237734,78986648000,5184,245
Ecuador,ECU2012,15483884,87735048000,5666,263
Ecuador,ECU2013,15722988,96570334000,6142,307
Ecuador,ECU2014,15957995,102717794000,6437,339
Ecuador,ECU2015,16195904,97209558000,6002,300
Ecuador,ECU2016,16439588,97671433000,5941,259
Ecuador,ECU2017,16696947,104467486000,6257,289
Ecuador,ECU2018,17015672,107478962000,6316,292
Ecuador,ECU2019,17343742,107595829000,6204,262
Ecuador,ECU2020,17588596,95865472000,5450,224
Ecuador,ECU2021,17797736,107435101000,6036,223
El Salvador,SLV2002,6011278,12664190300,2107,68
El Salvador,SLV2003,6026854,13243892200,2197,69
El Salvador,SLV2005,6037817,14698000000,2434,77
El Salvador,SLV2007,6044130,17011750000,2815,102
El Salvador,SLV2008,6068108,17986890000,2964,132
El Salvador,SLV2009,6091181,17601620000,2890,135
El Salvador,SLV2010,6114039,18447920000,3017,122
El Salvador,SLV2011,6137354,20283780000,3305,129
El Salvador,SLV2012,6161293,21386150000,3471,129
El Salvador,SLV2013,6185641,21990960000,3555,135
El Salvador,SLV2014,6209528,22593470000,3639,139
El Salvador,SLV2015,6231072,23438240000,3762,147
El Salvador,SLV2016,6250513,24191430000,3870,148
El Salvador,SLV2017,6266661,24979190000,3986,148
El Salvador,SLV2018,6276340,26020850000,4146,149
El Salvador,SLV2019,6280222,26881140000,4280,145
El Salvador,SLV2020,6292734,24921190000,3960,145
El Salvador,SLV2021,6314165,29043140000,4600,162
Eritrea,ERI2001,2461930,752371689,306,12
Eritrea,ERI2002,2547428,729321680,286,10
Eritrea,ERI2004,2763143,1109054005,401,13
Eritrea,ERI2006,2880094,1211161880,421,9
Estonia,EST2000,1396881,5686579748,4071,217
Estonia,EST2001,1388000,6254649539,4506,236
Estonia,EST2002,1379241,7367975888,5342,290
Estonia,EST2003,1370663,9874013098,7204,380
Estonia,EST2004,1362489,12145911801,8915,435
Estonia,EST2005,1354665,14106790200,10413,501
Estonia,EST2006,1346711,17022870405,12640,740
Estonia,EST2007,1340576,22449129483,16746,774
Estonia,EST2008,1337013,24341678629,18206,998
Estonia,EST2009,1334557,19633031398,14711,877
Estonia,EST2010,1331535,19523477326,14662,809
Estonia,EST2011,1327435,23213994093,17488,877
Estonia,EST2012,1322682,23019150071,17403,821
Estonia,EST2013,1317985,25115753366,19056,923
Estonia,EST2014,1314531,26634083965,20261,890
Estonia,EST2015,1314658,22890762090,17412,896
Estonia,EST2016,1315928,24072829277,18293,944
Estonia,EST2017,1317550,26924385103,20435,1014
Estonia,EST2018,1322146,30624720196,23163,1214
Estonia,EST2019,1327039,31290453294,23579,1249
Estonia,EST2020,1329449,31330419851,23566,1301
Estonia,EST2021,1328704,36864792512,27745,1640
Eswatini,SWZ2000,1030504,1738093840,1687,93
Eswatini,SWZ2001,1041400,1542477309,1481,72
Eswatini,SWZ2002,1050818,1432221739,1363,61
Eswatini,SWZ2003,1058808,2197598466,2076,121
Eswatini,SWZ2004,1065776,2770082792,2599,140
Eswatini,SWZ2005,1071895,3178112499,2965,192
Eswatini,SWZ2006,1077747,3291330019,3054,200
Eswatini,SWZ2008,1089885,3294084314,3022,200
Eswatini,SWZ2009,1094890,3580428053,3270,212
Eswatini,SWZ2010,1099926,4438765086,4036,247
Eswatini,SWZ2011,1105379,4820478680,4361,299
Eswatini,SWZ2012,1111453,4886551484,4397,246
Eswatini,SWZ2013,1118329,4597552982,4111,209
Eswatini,SWZ2014,1125872,4422986272,3928,278
Eswatini,SWZ2015,1133941,4063245671,3583,192
Eswatini,SWZ2016,1142529,3816019193,3340,181
Eswatini,SWZ2017,1151397,4402969226,3824,236
Eswatini,SWZ2018,1160430,4666598024,4021,231
Eswatini,SWZ2019,1169620,4495267266,3843,219
Eswatini,SWZ2020,1180663,3982236694,3373,181
Eswatini,SWZ2021,1192273,4850842541,4069,215
Ethiopia,ETH2000,67031872,8242349618,123,5
Ethiopia,ETH2001,69018936,8231326016,119,4
Ethiopia,ETH2002,71073224,7850809498,110,4
Ethiopia,ETH2006,79691056,15280861835,192,11
Ethiopia,ETH2007,81996184,19707616773,240,13
Ethiopia,ETH2008,84357104,27066912635,321,17
Ethiopia,ETH2009,86755584,32437389116,374,17
Ethiopia,ETH2010,89237800,29933790334,335,15
Ethiopia,ETH2011,91817936,31952763089,348,19
Ethiopia,ETH2012,94451280,43310721414,459,26
Ethiopia,ETH2013,97084376,47648276605,491,22
Ethiopia,ETH2014,99746768,55612228234,558,26
Ethiopia,ETH2015,102471896,64589328551,630,32
Ethiopia,ETH2016,105293232,74296745208,706,36
Ethiopia,ETH2017,108197944,81770886826,756,42
Ethiopia,ETH2018,111129440,84269196626,758,40
Ethiopia,ETH2019,114120592,95912607722,840,38
Ethiopia,ETH2020,117190920,107657734392,919,38
Ethiopia,ETH2021,120283024,111261882958,925,38
Fiji,FJI2000,832516,1678219508,2016,118
Fiji,FJI2001,841324,1652462023,1964,111
Fiji,FJI2002,849897,1833279985,2157,135
Fiji,FJI2004,866699,2708078477,3125,194
Fiji,FJI2005,874929,2980403845,3406,176
Fiji,FJI2006,883096,3076305453,3484,197
Fiji,FJI2007,890655,3378314600,3793,224
Fiji,FJI2008,896728,3523185920,3929,167
Fiji,FJI2009,901390,2870624636,3185,143
Fiji,FJI2011,908359,3779411899,4161,174
Fiji,FJI2012,911067,3972028104,4360,195
Fiji,FJI2013,913467,4189967999,4587,178
Fiji,FJI2014,915576,4857104769,5305,200
Fiji,FJI2015,917209,4682479894,5105,246
Fiji,FJI2016,918371,4930213644,5368,260
Fiji,FJI2017,919022,5353469174,5825,284
Fiji,FJI2018,919002,5581425327,6073,306
Fiji,FJI2019,918472,5444407198,5928,303
Fiji,FJI2020,920430,4432466220,4816,277
Fiji,FJI2021,924615,4305031650,4656,278
Finland,FIN2000,5176208,126019543413,24346,1390
Finland,FIN2001,5188007,129533107312,24968,1458
Finland,FIN2002,5200588,140404460203,26998,1624
Finland,FIN2003,5212991,171652458349,32928,2031
Finland,FIN2004,5228143,197479443979,37772,2326
Finland,FIN2005,5246070,204885494686,39055,2353
Finland,FIN2006,5266249,217089269792,41223,2444
Finland,FIN2007,5288694,256378067752,48477,2749
Finland,FIN2008,5313358,285716311137,53773,3135
Finland,FIN2009,5338813,253497520829,47482,3067
Finland,FIN2010,5363279,249424310817,46506,3025
Finland,FIN2011,5388173,275604356167,51150,3297
Finland,FIN2012,5413865,258290060228,47709,3410
Finland,FIN2013,5438873,271362405891,49893,3554
Finland,FIN2014,5461436,274862826772,50328,3574
Finland,FIN2015,5479457,234534382385,42802,3010
Finland,FIN2016,5495217,240771351299,43815,3002
Finland,FIN2017,5508146,255647979916,46413,2953
Finland,FIN2018,5515465,275708001768,49988,3137
Finland,FIN2019,5521539,268514916973,48630,3121
Finland,FIN2020,5529468,271886077382,49170,3262
Finland,FIN2021,5535982,296470417085,53553,3058
France,FRA2005,60510080,2196945232436,36307,2003
France,FRA2006,60919152,2320536221305,38092,2086
France,FRA2007,61329380,2660591246212,43382,2299
France,FRA2008,61721004,2930303780828,47477,2559
France,FRA2009,62093300,2700887366932,43497,2466
France,FRA2010,62444568,2645187882117,42361,2389
France,FRA2011,62775272,2865157541994,45641,2501
France,FRA2012,63071412,2683671716967,42550,2336
France,FRA2013,63335180,2811876903329,44397,2437
France,FRA2014,63588496,2855964488590,44913,2466
France,FRA2015,63809768,2439188643163,38226,2083
France,FRA2016,63989320,2472964344587,38647,2091
France,FRA2017,64144092,2595151045198,40458,2206
France,FRA2018,64277812,2790956878747,43420,2348
France,FRA2019,64399760,2728870246706,42374,2269
France,FRA2020,64480052,2647418691598,41058,2331
France,FRA2021,64531448,2959355819171,45859,2403
Gabon,GAB2000,1272941,5080483629,3991,153
Gabon,GAB2010,1711117,14372593020,8400,259
Gabon,GAB2011,1772508,18210307744,10274,307
Gabon,GAB2012,1836711,17170464016,9348,282
Gabon,GAB2013,1902230,17595744798,9250,280
Gabon,GAB2014,1966858,18203966896,9255,247
Gabon,GAB2015,2028524,14383107763,7090,200
Gabon,GAB2016,2086210,14023890265,6722,179
Gabon,GAB2017,2140225,14929487485,6976,248
Gabon,GAB2018,2192013,16867326390,7695,236
Gabon,GAB2019,2242788,16874405460,7524,216
Gabon,GAB2020,2292583,15314577168,6680,227
Gabon,GAB2021,2341185,20217946921,8636,233
Georgia,GEO2000,4265175,3057475335,717,16
Georgia,GEO2001,4144485,3219462262,777,17
Georgia,GEO2002,4061127,3395766678,836,19
Georgia,GEO2003,4017826,3991377904,993,21
Georgia,GEO2004,3988861,5125365192,1285,37
Georgia,GEO2005,3961183,6410912050,1618,40
Georgia,GEO2006,3933866,7745250734,1969,59
Georgia,GEO2007,3906476,10172931089,2604,70
Georgia,GEO2008,3879701,12795145131,3298,96
Georgia,GEO2009,3855203,10766920066,2793,90
Georgia,GEO2010,3836834,12426907967,3239,91
Georgia,GEO2011,3821667,15475290469,4049,104
Georgia,GEO2012,3804358,16894392033,4441,85
Georgia,GEO2013,3786025,17517660144,4627,161
Georgia,GEO2014,3774232,17966015109,4760,143
Georgia,GEO2015,3771135,15223796149,4037,128
Georgia,GEO2016,3771112,15444548902,4095,147
Georgia,GEO2017,3771904,16473125375,4367,156
Georgia,GEO2018,3772323,17902544881,4746,167
Georgia,GEO2019,3770814,17638337117,4678,181
Georgia,GEO2020,3765912,16010869216,4252,164
Georgia,GEO2021,3757984,18853115589,5017,182
Germany,DEU2005,81212168,2846864211175,35055,1440
Germany,DEU2006,81177816,2994703642024,36891,1485
Germany,DEU2007,81183832,3425578382922,42195,1654
Germany,DEU2008,81217488,3745264093617,46114,2098
Germany,DEU2009,81260624,3411261212652,41979,1822
Germany,DEU2010,81325088,3399667820000,41803,2130
Germany,DEU2011,81423384,3749314991051,46047,2295
Germany,DEU2012,81545568,3527143188785,43254,2132
Germany,DEU2013,81680592,3733804649549,45712,2256
Germany,DEU2014,81858824,3889093051024,47510,2338
Germany,DEU2015,82073232,3357585719352,40910,1986
Germany,DEU2016,82331432,3469853463946,42145,2039
Germany,DEU2017,82624368,3690849152518,44670,2176
Germany,DEU2018,82896696,3974443355020,47945,2387
Germany,DEU2019,83148144,3889177589255,46774,2393
Germany,DEU2020,83328992,3887727161914,46655,2607
Germany,DEU2021,83408560,4278503934690,51296,2313
Ghana,GHA2001,20195584,5314872854,263,14
Ghana,GHA2004,21906448,8881417907,405,31
Ghana,GHA2005,22496952,10744568381,478,35
Ghana,GHA2006,23098590,20885037597,904,47
Ghana,GHA2007,23708328,24827339138,1047,58
Ghana,GHA2008,24326092,28679383241,1179,68
Ghana,GHA2009,24950768,26048720006,1044,56
Ghana,GHA2010,25574722,32197655567,1259,70
Ghana,GHA2011,26205940,39336668081,1501,122
Ghana,GHA2012,26858760,41271701061,1537,122
Ghana,GHA2013,27525586,62824629066,2282,104
Ghana,GHA2014,28196356,54783319817,1943,85
Ghana,GHA2015,28870946,49406010054,1711,76
Ghana,GHA2016,29554298,56164929305,1900,84
Ghana,GHA2017,30222266,60405924079,1999,71
Ghana,GHA2018,30870648,67298914624,2180,85
Ghana,GHA2019,31522294,68337969248,2168,68
Ghana,GHA2020,32180402,70043095504,2177,74
Ghana,GHA2021,32833036,79524421861,2422,83
Greece,GRC2000,11038112,130457756628,11819,382
Greece,GRC2001,11072182,136309295225,12311,414
Greece,GRC2002,11096620,154564203587,13929,477
Greece,GRC2003,11110488,202370140236,18214,625
Greece,GRC2004,11115089,240963562236,21679,795
Greece,GRC2005,11113450,247875422204,22304,884
Greece,GRC2006,11106097,273546728473,24630,898
Greece,GRC2007,11091491,318902829551,28752,1032
Greece,GRC2008,11073621,355908689477,32140,1212
Greece,GRC2009,11055503,331308500253,29968,1238
Greece,GRC2010,11033784,297124961972,26929,1115
Greece,GRC2011,11004730,282995942007,25716,1162
Greece,GRC2012,10963633,242029307133,22076,1011
Greece,GRC2013,10914501,238907690051,21889,985
Greece,GRC2014,10862972,235458133125,21675,936
Greece,GRC2015,10806644,195683527003,18108,663
Greece,GRC2016,10749742,193148146587,17968,722
Greece,GRC2017,10692230,199844406014,18691,650
Greece,GRC2018,10633275,212049447242,19942,717
Greece,GRC2019,10574026,205252760889,19411,696
Greece,GRC2020,10512232,188480337286,17930,809
Greece,GRC2021,10445368,214667807441,20551,841
Grenada,GRD2003,108750,591018407,5435,213
Grenada,GRD2010,114058,771014815,6760,343
Grenada,GRD2011,114933,778655556,6775,372
Grenada,GRD2012,115930,799881481,6900,350
Grenada,GRD2014,117986,911496296,7725,346
Grenada,GRD2015,118994,997007407,8379,355
Grenada,GRD2017,120934,1125685185,9308,295
Grenada,GRD2018,121853,1166514815,9573,341
Grenada,GRD2021,124624,1122800000,9010,368
Guatemala,GTM2014,15713744,57852153059,3682,110
Guatemala,GTM2015,16001105,62186064719,3886,118
Guatemala,GTM2016,16291004,66053403469,4055,119
Guatemala,GTM2017,16578718,71653754066,4322,128
Guatemala,GTM2018,16850176,73328365862,4352,136
Guatemala,GTM2019,17106338,77172317259,4511,144
Guatemala,GTM2020,17362716,77715183063,4476,147
Guatemala,GTM2021,17608484,86053083476,4887,152
Guinea,GIN2000,8336973,4367458867,524,14
Guinea,GIN2001,8445722,4125527603,488,10
Guinea,GIN2002,8577787,4301608753,501,13
Guinea,GIN2003,8772259,5025167975,573,14
Guinea,GIN2004,8961046,5300767961,592,13
Guinea,GIN2005,9140112,4282468637,469,9
Guinea,GIN2008,9779793,6964179188,712,11
Guinea,GIN2009,10021319,6716904517,670,15
Guinea,GIN2010,10270728,6853467832,667,17
Guinea,GIN2011,10527711,6785137216,645,15
Guinea,GIN2012,10788696,7638045226,708,13
Guinea,GIN2013,11055433,8376613881,758,20
Guinea,GIN2014,11333362,8778473643,775,19
Guinea,GIN2015,11626003,8794202394,756,19
Guinea,GIN2016,11930991,8595955600,720,18
Guinea,GIN2017,12240791,10324668271,843,20
Guinea,GIN2018,12554871,11857030367,944,23
Guinea,GIN2019,12877537,13442861496,1044,19
Guinea,GIN2020,13205157,14177835841,1074,26
Guinea,GIN2021,13531909,16091817842,1189,24
Guinea-Bissau,GNB2010,1567226,940112539,600,11
Guinea-Bissau,GNB2011,1609025,1157074319,719,13
Guinea-Bissau,GNB2012,1652720,1049412177,635,13
Guinea-Bissau,GNB2013,1697757,1109682824,654,14
Guyana,GUY2000,759059,712667897,939,80
Guyana,GUY2001,759816,712167450,937,79
Guyana,GUY2002,760326,726131435,955,80
Guyana,GUY2003,760569,743063950,977,68
Guyana,GUY2004,760428,787814379,1036,57
Guyana,GUY2005,759713,824880550,1086,88
Guyana,GUY2006,758376,2379817991,3138,98
Guyana,GUY2007,756528,2730971595,3610,86
Guyana,GUY2009,751265,3165663153,4214,91
Guyana,GUY2010,747937,3432912517,4590,111
Guyana,GUY2011,744235,3691384318,4960,124
Guyana,GUY2012,743970,4063088536,5461,122
Guyana,GUY2014,751126,4127660152,5495,240
Guyana,GUY2015,755043,4279840194,5668,221
Guyana,GUY2016,759097,4482697337,5905,280
Guyana,GUY2017,763265,4748174334,6221,290
Guyana,GUY2018,785518,4787636998,6095,271
Haiti,HTI2014,10412741,15146883498,1455,25
Haiti,HTI2015,10563762,14849629309,1406,26
Haiti,HTI2016,10713845,14069277526,1313,18
Haiti,HTI2017,10863546,15093357161,1389,21
Haiti,HTI2018,11012427,16403864618,1490,24
Haiti,HTI2019,11160441,15016090930,1345,24
Haiti,HTI2020,11306804,14508222518,1283,18
Haiti,HTI2021,11447575,20877414953,1824,23
Honduras,HND2013,8960654,18499729215,2065,121
Honduras,HND2014,9127851,19756533972,2164,153
Honduras,HND2015,9294510,20979791685,2257,145
Honduras,HND2018,9792854,24067750760,2458,149
Hungary,HUN2000,10202054,47218405892,4628,225
Hungary,HUN2001,10177955,53749989092,5281,260
Hungary,HUN2002,10148404,67608919144,6662,345
Hungary,HUN2003,10118060,85285062818,8429,488
Hungary,HUN2004,10094499,104120820259,10315,550
Hungary,HUN2005,10073533,113211158293,11238,598
Hungary,HUN2006,10057063,115715618613,11506,609
Hungary,HUN2007,10041171,140186716681,13961,717
Hungary,HUN2008,10023508,158325614581,15795,785
Hungary,HUN2009,10008581,131069255621,13096,648
Hungary,HUN2010,9986832,132175349954,13235,625
Hungary,HUN2011,9953247,141942264554,14261,651
Hungary,HUN2012,9922133,128814279315,12983,538
Hungary,HUN2013,9894637,135684315698,13713,574
Hungary,HUN2014,9867906,141033843266,14292,658
Hungary,HUN2015,9844250,125174166987,12715,572
Hungary,HUN2016,9815106,128609822750,13103,605
Hungary,HUN2017,9788940,143112196040,14620,679
Hungary,HUN2018,9776361,160565642984,16424,759
Hungary,HUN2019,9771799,164020460332,16785,709
Hungary,HUN2020,9750571,157288955508,16131,670
Hungary,HUN2021,9709784,182109999478,18755,940
Iceland,ISL2000,281469,9025660362,32066,2062
Iceland,ISL2001,285245,8234846805,28869,1936
Iceland,ISL2002,287799,9318395055,32378,2363
Iceland,ISL2003,289806,11429333038,39438,2857
Iceland,ISL2004,292364,13825302536,47288,3386
Iceland,ISL2005,297037,16852963067,56737,4164
Iceland,ISL2006,304086,17465318552,57435,4133
Iceland,ISL2007,311859,21652505597,69430,4821
Iceland,ISL2008,317722,18074622987,56888,4003
Iceland,ISL2009,318809,13154414219,41261,2967
Iceland,ISL2010,318346,13751161918,43196,3000
Iceland,ISL2011,319308,15221622926,47671,3237
Iceland,ISL2012,320988,14751508134,45957,3485
Iceland,ISL2013,324036,16125060515,49763,3707
Iceland,ISL2014,327650,17867662178,54533,4167
Iceland,ISL2015,331068,17517210519,52911,3946
Iceland,ISL2016,335677,20793168031,61944,4604
Iceland,ISL2017,343641,24728285177,71960,5457
Iceland,ISL2018,352951,26260850582,74404,5628
Iceland,ISL2019,360787,24681343649,68410,5204
Iceland,ISL2020,366682,21629953194,58988,5082
Iceland,ISL2021,370338,25797870984,69660,5357
